age,cus_month_income,cus_gender,cus_marital_status,cus_customer_since,years_with_us,total_debit_trans_s1,total_debit_trans_s2,total_debit_trans_s3,total_debit_amt_s1,total_debit_amt_s2,total_debit_amt_s3,total_credit_trans_s1,total_credit_trans_s2,total_credit_trans_s3,total_credit_amt_s1,total_credit_amt_s2,total_credit_amt_s3,total_debit_amt,total_debit_trans,total_credit_amt,total_credit_trans,total_transactions,cus_target,tar_desc,status
66,2500.0,1,4,82,14,4,0,0,6493.6,0.0,0.0,2,0,0,10980.58,0.0,0.0,6493.6,4,10980.58,2,6,2223,1,1
60,5000000.0,1,1,1,28,260,196,163,1365483.13,542897.32,699896.71,46,54,42,1427323.6,554291.2,689704.93,2608277.16,619,2671319.73,142,761,2223,1,0
72,2500.0,1,1,83,14,1,25,74,693.6,51002.63,120437.3,19,20,20,121595.36,118736.8,129650.56,172133.53,100,369982.72,59,159,2223,1,0
56,2500.0,1,4,83,14,3,3,18,10817.02,11000.0,30188.26,0,0,0,0.0,0.0,0.0,52005.28,24,0.0,0,24,2222,2,0
48,2500.0,0,4,83,14,151,80,119,172804.6,121868.05,151361.9,7,5,8,170908.79,116450.76,151232.18,446034.55,350,438591.73,20,370,2232,2,0
43,1000000.0,0,1,86,14,83,50,68,373872.76,149525.4,167454.14,8,6,7,213897.91,200215.11,222273.77,690852.3,201,636386.79,21,222,2222,2,0
63,2000000.0,0,1,83,14,18,15,19,824603.0,474603.0,835171.78,4,8,9,72266.0,132695.45,212675.88,2134377.78,52,417637.33,21,73,2222,2,0
48,3500.0,0,4,84,14,180,148,97,138384.6,132866.5,90993.94,13,10,13,146417.41,118306.43,121225.02,362245.04,425,385948.86,36,461,2223,1,0
65,3000.0,1,4,84,14,19,13,21,29805.6,23360.0,36561.7,7,6,7,29836.04,27847.92,32065.04,89727.3,53,89749.0,20,73,2223,1,0
51,1500.0,1,4,130,14,13,12,12,52000.0,44900.0,46600.0,7,6,8,49262.43,44895.57,56200.21,143500.0,37,150358.21,21,58,2223,1,0
40,1500000.0,1,4,130,14,12,23,13,45100.0,75600.0,42200.0,7,6,7,45168.91,44435.3,42242.84,162900.0,48,131847.05,20,68,2223,1,0
44,1350.0,0,1,130,14,144,109,144,462126.88,217572.92,266242.08,5,4,26,155500.0,30500.0,179200.0,945941.88,397,365200.0,35,432,2222,2,0
39,1466670.0,1,4,130,14,149,208,170,138251.43,319963.56,206108.34,12,10,12,123496.68,131352.15,230990.96,664323.33,527,485839.79,34,561,2223,1,0
50,3096555.0,1,4,130,14,37,48,37,106308.6,120375.0,110065.96,6,8,6,107479.59,123590.7,109333.87,336749.56,122,340404.16,20,142,2223,1,0
55,3096555.0,1,4,130,14,16,34,1,56992.0,632312.1,4000.0,6,1,0,61014.2,15046.62,0.0,693304.1,51,76060.82,7,58,2223,1,1
43,1500000.0,1,4,131,14,0,0,11,0.0,0.0,61892.78,0,0,2,0.0,0.0,94812.78,61892.78,11,94812.78,2,13,2223,1,0
64,1000000.0,1,1,131,14,32,45,35,142984.06,189084.0,109172.0,7,8,6,143082.34,189382.76,109290.54,441240.06,112,441755.64,21,133,2222,2,0
51,2500000.0,0,4,131,14,21,17,24,44113.6,44206.0,54566.1,7,6,8,44171.93,44357.55,54501.62,142885.7,62,143031.1,21,83,2223,1,0
46,2500000.0,0,4,131,14,17,17,49,29263.6,42015.0,99574.7,7,6,9,42559.45,46590.95,56927.69,170853.3,83,146078.09,22,105,2223,1,0
53,10000000.0,1,4,131,14,3,17,52,4209.0,38719.6,25762.0,10,8,7,115439.0,109058.0,92939.0,68690.6,72,317436.0,25,97,2223,1,0
44,1350000.0,0,4,138,14,12,17,14,44000.0,52400.0,56700.0,7,6,8,49746.83,46790.72,56726.44,153100.0,43,153263.99,21,64,2223,1,0
22,1500.0,1,4,138,14,0,0,3,0.0,0.0,1050.0,0,0,0,0.0,0.0,0.0,1050.0,3,0.0,0,3,2223,1,1
34,2500.0,1,4,139,14,105,135,133,278881.75,503300.44,485347.83,25,37,25,285400.0,541328.56,546912.5,1267530.02,373,1373641.06,87,460,2222,2,0
39,5000000.0,0,1,139,14,14,12,13,6449.99,7200.0,7800.0,10,12,14,5474.83,7200.0,8391.75,21449.99,39,21066.58,36,75,2222,2,1
41,1500000.0,1,4,140,14,32,41,30,69563.6,89428.0,72524.7,6,8,6,69701.16,91677.31,71005.64,231516.3,103,232384.11,20,123,2223,1,0
45,15975.0,0,4,140,14,0,0,5,0.0,0.0,20765.0,0,0,2,0.0,0.0,140000.0,20765.0,5,140000.0,2,7,2212,0,0
70,12000.0,0,4,1,28,101,27,45,317690.4,42386.21,659455.74,4,3,0,253728.42,150112.0,0.0,1019532.35,173,403840.42,7,180,2212,0,0
31,350000.0,0,4,140,14,4,0,0,2119.76,0.0,0.0,0,0,0,0.0,0.0,0.0,2119.76,4,0.0,0,4,2223,1,0
42,1500000.0,1,4,142,14,16,17,43,56343.6,68000.0,67194.7,7,6,7,46480.41,44762.37,53607.44,191538.3,76,144850.22,20,96,2223,1,0
37,1500000.0,1,4,142,14,5,8,1,1600.0,2700.0,300.0,4,3,0,2600.0,2120.0,0.0,4600.0,14,4720.0,7,21,2223,1,1
30,2000.0,1,4,142,14,7,6,12,9760.0,17870.05,58699.0,2,0,1,26000.0,0.0,30000.0,86329.05,25,56000.0,3,28,2223,1,0
66,5000000.0,1,1,37,20,2,0,0,813.96,0.0,0.0,1,0,5,3150.0,0.0,1202850.0,813.96,2,1206000.0,6,8,2223,1,0
51,3500000.0,1,4,129,14,0,2,0,0.0,1899.5,0.0,1,9,3,94000.0,207035.0,83950.0,1899.5,2,384985.0,13,15,2223,1,1
43,5000000.0,1,4,129,14,200,238,227,1552357.17,1464005.7,1717170.9,8,9,9,1845656.27,1960995.88,2488194.62,4733533.77,665,6294846.77,26,691,2230,3,0
64,2500000.0,0,1,131,14,30,28,17,60200.0,86000.0,56450.0,8,9,7,63222.8,78404.1,56466.23,202650.0,75,198093.13,24,99,2223,1,0
50,2850000.0,1,4,131,14,87,143,188,771078.84,1424645.19,619938.89,10,6,3,1791000.0,651350.0,45000.0,2815662.92,418,2487350.0,19,437,2222,2,0
51,1500000.0,1,4,130,14,44,40,53,128434.02,94932.0,172170.1,7,6,8,109417.69,95170.75,116925.56,395536.12,137,321514.0,21,158,2223,1,0
47,6777747.0,1,4,38,20,33,2,0,63667.0,642.0,0.0,8,1,0,63980.0,650.0,0.0,64309.0,35,64630.0,9,44,2222,2,1
52,1000000.0,1,4,130,14,15,16,17,49593.6,37538.37,40438.8,7,6,8,49766.83,46985.32,53268.14,127570.77,48,150020.29,21,69,2223,1,0
49,1500000.0,1,4,130,14,25,35,37,46493.6,45300.0,50649.7,7,6,7,45726.19,45518.49,51394.23,142443.3,97,142638.91,20,117,2223,1,0
32,500000.0,1,4,131,14,11,9,7,59899.29,50345.09,2549.93,7,6,7,274699.71,238907.55,338221.76,112794.31,27,851829.02,20,47,2222,2,0
42,1500000.0,0,4,130,14,34,75,77,89003.63,358999.0,280003.0,9,9,10,96453.56,547971.74,245355.6,728005.63,186,889780.9,28,214,2223,1,0
47,2500.0,1,4,130,14,18,18,14,39843.6,43050.0,55749.7,7,6,8,39849.56,43097.15,55825.86,138643.3,50,138772.57,21,71,2223,1,0
52,1500000.0,1,4,130,14,14,15,23,49650.0,49200.0,60400.0,7,6,8,49751.25,49281.04,60466.64,159250.0,52,159498.93,21,73,2223,1,0
31,500000.0,1,4,130,14,6,0,0,2555.0,0.0,0.0,1,0,0,600.0,0.0,0.0,2555.0,6,600.0,1,7,2223,1,1
17,500000.0,1,4,130,14,4,0,0,586.9,0.0,0.0,0,0,0,0.0,0.0,0.0,586.9,4,0.0,0,4,2223,1,0
54,5000.0,0,4,39,20,17,23,31,48406.7,140420.73,398011.42,6,13,14,59674.0,145401.2,180975.07,586838.85,71,386050.27,33,104,2224,1,0
58,4628875.0,0,1,130,14,58,43,49,50852.42,97476.93,62554.16,9,9,18,42389.93,48901.3,47685.0,210883.51,150,138976.23,36,186,2223,1,0
56,27597518.0,0,4,131,14,1,0,1,693.6,0.0,749.7,3,6,4,3000.0,6000.0,4000.0,1443.3,2,13000.0,13,15,2223,1,0
40,1000.0,0,4,41,17,74,32,44,712535.46,296700.49,880182.25,19,8,13,654304.88,90500.0,525405.35,1889418.2,150,1270210.23,40,190,2223,1,0
37,2500000.0,1,4,131,14,28,54,49,76980.5,157161.75,116983.0,7,8,10,88334.45,118339.46,138048.41,351125.25,131,344722.32,25,156,2222,2,0
43,486.0,1,4,131,14,1,1,0,3657.91,175.0,0.0,0,1,0,0.0,84356.94,0.0,3832.91,2,84356.94,1,3,2222,2,0
38,2500000.0,1,4,131,14,50,25,44,115999.55,75480.59,88035.0,7,6,6,106747.67,106333.61,84115.27,279515.14,119,297196.55,19,138,2223,1,0
42,54000.0,0,4,152,14,9,13,13,14300.0,31100.0,37700.0,2,5,5,3000.0,12000.0,18500.0,83100.0,35,33500.0,12,47,2223,1,0
41,500000.0,1,1,164,13,0,1,0,0.0,105.06,0.0,0,5,0,0.0,60000.0,0.0,105.06,1,60000.0,5,6,2223,1,1
39,1500000.0,1,4,164,13,13,7,4,18172.6,66460.0,5849.7,1,1,0,20000.0,50000.0,0.0,90482.3,24,70000.0,2,26,2223,1,1
53,2500.0,1,4,165,13,22,7,4,18000.0,7500.0,4200.0,0,0,0,0.0,0.0,0.0,29700.0,33,0.0,0,33,2223,1,0
32,1000000.0,0,4,166,13,0,30,7,0.0,33535.0,5510.0,0,2,1,0.0,6700.0,9000.0,39045.0,37,15700.0,3,40,2223,1,0
41,2000000.0,0,4,166,13,23,46,0,40110.37,74537.17,0.0,2,4,0,35000.0,70000.0,0.0,114647.54,69,105000.0,6,75,2223,1,0
43,500000.0,1,4,166,13,1,0,2,14436.77,0.0,908.6,2,1,1,28873.54,25.28,3255.26,15345.37,3,32154.08,4,7,2222,2,1
59,6000000.0,0,4,166,13,34,29,36,124674.0,100035.0,135880.68,7,6,8,127911.0,117864.0,139309.0,360589.68,99,385084.0,21,120,2222,2,0
57,2500000.0,1,4,167,13,6,15,0,10073.5,46350.0,0.0,0,2,0,0.0,6010.0,0.0,56423.5,21,6010.0,2,23,2223,1,1
40,650.0,1,4,166,13,40,81,91,181632.5,1128126.47,3208337.25,4,16,30,918959.0,1635827.88,8138866.77,4518096.22,212,10693653.65,50,262,2212,0,0
54,5000.0,0,4,167,13,1,0,1,802.97,0.0,725.04,0,0,0,0.0,0.0,0.0,1528.01,2,0.0,0,2,2223,1,0
35,1500000.0,0,4,167,13,0,1,0,0.0,200.0,0.0,0,0,0,0.0,0.0,0.0,200.0,1,0.0,0,1,2223,1,1
53,6500000.0,1,0,167,13,226,176,57,380752.83,445914.39,274175.42,16,20,25,901934.85,1102243.84,1065451.2,1100842.64,459,3069629.89,61,520,2236,0,0
44,3000000.0,1,1,167,13,0,3,0,0.0,14793.6,0.0,0,0,0,0.0,0.0,0.0,14793.6,3,0.0,0,3,2223,1,1
38,5000000.0,1,4,168,13,22,6,0,30505.89,19874.0,0.0,0,1,0,0.0,20000.0,0.0,50379.89,28,20000.0,1,29,2222,2,1
54,5000000.0,0,4,169,13,0,96,60,0.0,84329.65,46857.76,0,7,5,0.0,80400.0,31250.0,131187.41,156,111650.0,12,168,2222,2,0
57,1500.0,0,1,68,14,53,33,35,87787.51,36962.5,53787.7,6,2,4,74500.0,10500.0,25000.0,178537.71,121,110000.0,12,133,2223,1,0
52,2000000.0,1,4,69,14,35,33,38,103951.0,116834.0,181000.0,6,7,5,135604.66,161222.93,150892.31,401785.0,106,447719.9,18,124,2223,1,0
53,2000000.0,0,4,69,14,56,51,64,129533.65,106864.56,110588.71,7,8,7,148405.58,113571.2,101223.49,346986.92,171,363200.27,22,193,2223,1,0
64,1000000.0,0,1,69,14,54,80,119,134626.35,132719.35,156334.1,5,6,7,141407.16,137694.27,157270.0,423679.8,253,436371.43,18,271,2223,1,0
64,1000000.0,0,4,199,4,39,56,41,11389.6,24060.0,10825.7,0,0,0,0.0,0.0,0.0,46275.3,136,0.0,0,136,2223,1,0
63,200000.0,1,4,69,14,17,23,24,32692.16,57479.59,44497.38,0,0,0,0.0,0.0,0.0,134669.13,64,0.0,0,64,2222,2,0
59,4770495.0,1,4,142,14,62,44,33,235247.24,136476.0,100676.0,8,7,9,281703.79,78310.83,100287.32,472399.24,139,460301.94,24,163,2222,2,0
39,1800000.0,1,4,142,14,0,1,0,0.0,693.6,0.0,0,0,0,0.0,0.0,0.0,693.6,1,0.0,0,1,2223,1,1
48,3454735.0,0,4,143,14,72,65,59,240300.0,209650.0,201650.0,23,19,14,269980.07,250291.52,241171.28,651600.0,196,761442.87,56,252,2222,2,0
43,1481092.0,0,4,143,14,18,25,23,79693.6,113045.0,91480.7,8,6,8,88801.16,76940.28,93527.68,284219.3,66,259269.12,22,88,2223,1,0
57,4770458.0,1,4,144,14,40,29,44,111470.3,108964.5,150917.4,13,8,9,148701.97,145574.87,187520.49,371352.2,113,481797.33,30,143,2223,1,0
43,1762621.0,1,4,144,14,1,0,0,5000.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5000.0,1,0.0,0,1,2223,1,1
48,1328224.0,1,4,144,14,15,13,20,34900.0,19250.0,25770.0,11,12,13,35106.28,19345.62,25922.35,79920.0,48,80374.25,36,84,2223,1,0
53,9250000.0,0,4,143,14,0,12,11,0.0,40900.0,39900.0,0,2,2,0.0,40000.0,40000.0,80800.0,23,80000.0,4,27,2223,1,0
55,5000.0,1,4,143,14,12,13,8,13467.02,16200.0,16249.7,0,0,0,0.0,0.0,0.0,45916.72,33,0.0,0,33,2222,2,0
60,2000000.0,1,4,144,14,14,8,0,9893.6,10214.12,0.0,0,1,0,0.0,55131.0,0.0,20107.72,22,55131.0,1,23,2223,1,1
37,750.0,0,4,144,14,0,2,0,0.0,5585.96,0.0,0,1,0,0.0,2486.31,0.0,5585.96,2,2486.31,1,3,2222,2,1
47,5000.0,0,4,144,14,9,5,16,2498509.64,1351580.0,2783184.5,0,0,1,0.0,0.0,2000.0,6633274.14,30,2000.0,1,31,2223,1,0
60,1455938.0,1,4,144,14,10,6,10,24293.6,21200.0,33449.7,9,6,7,24343.89,21199.38,33390.98,78943.3,26,78934.25,22,48,2223,1,0
55,2185650.0,0,4,145,14,32,29,41,86703.0,71323.6,84500.0,16,18,16,86907.49,85061.41,92954.99,242526.6,102,264923.89,50,152,2223,1,0
47,1277139.0,0,4,145,14,19,23,29,71493.6,88500.0,97149.7,16,17,16,71610.83,88560.77,97304.18,257143.3,71,257475.78,49,120,2223,1,0
45,2000000.0,0,4,145,14,279,241,265,399189.25,482278.36,846867.78,16,15,17,217865.44,192705.21,331488.79,1728335.39,785,742059.44,48,833,2223,1,0
44,2500000.0,0,4,146,14,56,27,31,115668.0,90718.0,108330.0,7,7,8,102977.31,102976.21,109326.17,314716.0,114,315279.69,22,136,2223,1,0
31,1500000.0,1,4,172,13,443,201,134,2660675.41,1096104.91,1707016.86,15,10,4,991180.21,550799.09,101460.78,5463797.18,778,1643440.08,29,807,2211,3,0
43,2500.0,1,4,173,13,55,32,74,111481.03,75901.5,164877.96,18,7,10,119500.0,83500.0,123000.0,352260.49,161,326000.0,35,196,2223,1,0
40,500000.0,0,4,173,13,0,0,5,0.0,0.0,14249.7,0,0,0,0.0,0.0,0.0,14249.7,5,0.0,0,5,2223,1,1
60,9000000.0,1,4,175,13,5,1,3,10754.02,490.0,2783.32,0,0,0,0.0,0.0,0.0,14027.34,9,0.0,0,9,2223,1,0
14,200000.0,1,4,174,13,29,20,8,64100.49,22929.7,7909.7,10,7,7,35100.0,6000.0,9000.0,94939.89,57,50100.0,24,81,2223,1,0
49,2500000.0,1,4,139,14,10,11,15,35100.0,38600.0,42722.78,7,6,8,46099.28,45951.1,53380.35,116422.78,36,145430.73,21,57,2223,1,0
42,1500000.0,1,4,140,14,27,16,18,70300.0,46493.6,36843.04,6,7,6,69700.5,81080.8,70880.6,153636.64,61,221661.9,19,80,2223,1,0
54,3000000.0,0,4,140,14,0,0,0,0.0,0.0,0.0,7,6,7,20034.0,18459.0,21035.0,0.0,0,59528.0,20,20,2223,1,1
36,3000000.0,1,1,140,14,30,49,72,44758.0,272511.52,389039.71,13,22,12,97349.7,196081.0,157000.0,706309.23,151,450430.7,47,198,2222,2,0
46,2500000.0,1,4,142,14,22,20,11,37069.6,38880.0,19492.0,7,6,4,37177.67,38842.53,19566.84,95441.6,53,95587.04,17,70,2223,1,1
55,1500000.0,1,5,141,14,29,14,22,45057.72,23950.0,38299.7,0,0,0,0.0,0.0,0.0,107307.42,65,0.0,0,65,2223,1,0
41,200000.0,0,1,142,14,4,0,2,1417.02,0.0,902.82,0,0,0,0.0,0.0,0.0,2319.84,6,0.0,0,6,2222,2,0
37,1481092.0,1,4,143,14,22,20,40,91600.0,79200.0,94940.0,15,12,14,91713.32,79289.91,95179.41,265740.0,82,266182.64,41,123,2223,1,0
56,2591052.0,1,4,143,14,29,39,63,72644.1,68461.0,93439.7,8,9,9,72807.97,68680.39,94703.87,234544.8,131,236192.23,26,157,2223,1,0
49,4302.0,1,4,144,14,90,64,48,263606.56,177903.2,124403.0,19,20,16,465956.52,328828.91,145161.2,565912.76,202,939946.63,55,257,2223,1,0
38,300000.0,0,4,143,14,9,8,6,19920.0,22900.0,12050.0,5,8,3,19920.0,22950.0,12080.0,54870.0,23,54950.0,16,39,2223,1,0
42,1277139.0,1,4,144,14,21,15,20,28093.6,30300.0,31549.7,15,14,13,28247.99,30437.6,31545.76,89943.3,56,90231.35,42,98,2223,1,0
41,8000000.0,1,4,145,14,102,189,202,189277.46,578480.02,1129788.58,9,10,7,106500.0,206600.0,35600.0,1897546.06,493,348700.0,26,519,2223,1,0
35,5000.0,1,4,145,14,14,0,0,105493.6,0.0,0.0,4,0,0,105750.0,0.0,0.0,105493.6,14,105750.0,4,18,2222,2,0
53,2185650.0,0,4,145,14,25,22,15,74417.02,29212.02,40200.0,8,6,7,74483.7,29396.88,40211.82,143829.04,62,144092.4,21,83,2223,1,0
47,1833125.0,0,4,145,14,17,15,16,45593.6,42600.0,48749.7,7,7,7,45691.37,42694.44,48889.52,136943.3,48,137275.33,21,69,2223,1,0
57,20000000.0,0,1,171,13,1,0,0,20.0,0.0,0.0,4,1,0,14800.0,8000.0,0.0,20.0,1,22800.0,5,6,2223,1,0
42,2470.0,0,4,171,13,28,24,27,35024.24,116061.33,75955.29,3,1,2,11600.0,5000.0,10000.0,227040.86,79,26600.0,6,85,2223,1,0
51,3148562.0,1,3,46,14,52,39,40,131482.12,133400.0,130200.0,8,7,8,181114.51,129159.78,151772.88,395082.12,131,462047.17,23,154,2223,1,0
56,10000000.0,1,4,47,14,15,13,14,1052443.02,2443.02,352509.32,2,2,0,560000.0,231000.0,0.0,1407395.36,42,791000.0,4,46,2222,2,0
51,3000.0,1,1,47,14,180,156,111,922115.5,626002.6,496196.02,16,37,18,1458979.24,1555844.32,1287575.75,2044314.12,447,4302399.31,71,518,2222,2,0
27,1000000.0,0,4,47,14,4,1,0,3428.69,50.0,0.0,1,0,0,3500.0,0.0,0.0,3478.69,5,3500.0,1,6,2222,2,0
71,4200000.0,1,1,70,14,14,0,0,32007.72,0.0,0.0,0,0,0,0.0,0.0,0.0,32007.72,14,0.0,0,14,2223,1,1
33,1000000.0,0,4,70,14,0,6,0,0.0,1879.5,0.0,0,2,1,0.0,500.0,75000.0,1879.5,6,75500.0,3,9,2222,2,0
59,2500.0,1,1,71,14,0,3,3,0.0,139000.0,109843.34,1,6,2,15750000.0,12762426.28,77500.0,248843.34,6,28589926.28,9,15,2223,1,0
43,250.0,0,4,72,14,32,84,38,99138.6,271417.66,128449.7,8,7,1,95800.0,266857.03,3000.0,499005.96,154,365657.03,16,170,2223,1,0
37,180000.0,1,1,71,14,81,118,139,649154.23,498219.31,1101141.78,19,16,15,600420.82,369021.82,1207119.93,2248515.32,338,2176562.57,50,388,2222,2,0
61,1000.0,0,4,44,15,6,1,0,500.0,100.0,0.0,2,0,0,400.0,0.0,0.0,600.0,7,400.0,2,9,2223,1,0
38,3500000.0,0,4,72,14,209,260,247,488028.44,742761.49,902555.13,11,24,22,328751.32,537669.04,467989.37,2133345.06,716,1334409.73,57,773,2222,2,0
55,500.0,1,4,72,14,85,72,67,61638.0,59435.4,57116.4,7,7,7,64105.65,58195.2,67310.93,178189.8,224,189611.78,21,245,2223,1,0
40,400.0,1,1,73,14,83,103,89,166152.37,213711.78,275984.44,5,14,10,120000.0,206397.9,251232.13,655848.59,275,577630.03,29,304,2222,2,0
55,180000.0,0,4,73,14,16,4,7,13286.5,6111.9,14845.68,5,0,1,4497.64,0.0,18117.3,34244.08,27,22614.94,6,33,2223,1,0
44,6500000.0,1,1,202,4,90,96,70,500571.39,289946.42,97391.09,5,8,5,177300.0,295000.0,309421.02,887908.9,256,781721.02,18,274,2223,1,0
37,500.0,0,4,74,14,7,0,0,15063.6,0.0,0.0,0,0,0,0.0,0.0,0.0,15063.6,7,0.0,0,7,2223,1,1
60,3500.0,0,1,74,14,11,13,16,51000.0,47750.0,52470.0,7,6,7,51804.0,47667.0,54443.0,151220.0,40,153914.0,20,60,2223,1,0
36,0.0,0,4,75,14,27,10,0,59143.35,14549.59,0.0,4,1,0,24050.0,5000.0,0.0,73692.94,37,29050.0,5,42,2223,1,1
47,8133297.0,1,0,12,24,158,174,192,551807.97,437857.78,529859.04,144,142,143,1033268.8,764924.09,818077.93,1519524.79,524,2616270.82,429,953,2232,2,0
50,2000000.0,1,4,75,14,12,4,4,42828.24,7607.72,18000.0,0,0,0,0.0,0.0,0.0,68435.96,20,0.0,0,20,2223,1,0
40,1000.0,1,1,75,14,74,27,5,1247330.71,237569.79,6041019.88,0,0,0,0.0,0.0,0.0,7525920.38,106,0.0,0,106,2211,3,0
44,1000000.0,1,4,75,14,1,16,3,1900.0,21100.0,2549.7,1,1,1,2000.0,8000.0,2500.0,25549.7,20,12500.0,3,23,2223,1,1
26,500000.0,0,4,92,14,39,48,38,174072.59,206152.79,195325.23,11,14,20,50800.0,43800.0,163650.0,575550.61,125,258250.0,45,170,2222,2,0
49,3000000.0,0,1,92,14,1,69,10,50.0,65179.5,6483.21,0,1,0,0.0,6800.0,0.0,71712.71,80,6800.0,1,81,2223,1,0
46,2680000.0,0,1,93,14,27,12,0,10164.6,11450.0,0.0,7,4,0,11300.0,6700.0,0.0,21614.6,39,18000.0,11,50,2223,1,1
58,0.0034218629565991,0,4,20,22,37,68,47,60103.25,134153.5,82023.2,0,5,3,0.0,80679.78,180922.7,276279.95,152,261602.48,8,160,2223,1,0
42,2400000.0,1,1,174,13,0,1,0,0.0,693.6,0.0,0,0,0,0.0,0.0,0.0,693.6,1,0.0,0,1,2223,1,0
45,246.0,1,4,175,13,47,41,42,114800.0,113600.0,104969.0,16,21,16,132168.75,143963.75,93272.5,333369.0,130,369405.0,53,183,2223,1,0
35,4000.0,1,1,175,13,15,23,89,57493.6,174099.84,412312.2,10,23,32,121900.0,283160.0,284420.0,643905.64,127,689480.0,65,192,2223,1,0
49,200.0,0,4,175,13,7,0,13,4700.0,0.0,27949.7,0,0,0,0.0,0.0,0.0,32649.7,20,0.0,0,20,2223,1,0
54,6000.0,0,1,176,13,20,0,16,35947.0,0.0,19045.8,1,1,1,200.0,20.0,26000.0,54992.8,36,26220.0,3,39,2223,1,0
57,21000000.0,1,1,177,13,65,50,59,130203.0,115482.73,380193.45,0,0,0,0.0,0.0,0.0,625879.18,174,0.0,0,174,2212,0,0
56,400.0,1,1,177,13,0,33,22,0.0,125293.84,106696.92,0,1,7,0.0,1000.0,107200.0,231990.76,55,108200.0,8,63,2223,1,0
45,1500000.0,0,4,177,13,42,32,59,111412.05,127973.83,193954.55,3,6,5,72000.0,185500.0,92780.0,433340.43,133,350280.0,14,147,2222,2,0
29,1000000.0,0,4,177,13,6,15,6,2459.0,18432.72,15050.0,6,7,1,3450.0,34750.0,15000.0,35941.72,27,53200.0,14,41,2223,1,0
34,700000.0,0,4,178,13,0,0,1,0.0,0.0,749.7,0,0,0,0.0,0.0,0.0,749.7,1,0.0,0,1,2222,2,0
44,3500000.0,0,4,178,13,91,37,84,502581.96,102687.14,339055.31,7,8,7,318043.6,253475.32,246367.0,944324.41,212,817885.92,22,234,2223,1,0
36,1000000.0,0,4,54,14,123,72,160,101372.35,72827.8,155028.9,7,7,3,98120.78,61919.32,58200.0,329229.05,355,218240.1,17,372,2223,1,0
43,2000000.0,0,1,54,14,1,13,0,610.78,38800.0,0.0,0,0,0,0.0,0.0,0.0,39410.78,14,0.0,0,14,2223,1,1
42,2500.0,1,4,55,14,41,16,23,88870.71,21150.0,74749.7,6,3,10,45900.0,20000.0,78600.0,184770.41,80,144500.0,19,99,2223,1,0
55,2000000.0,0,4,56,14,13,9,28,7700.0,6893.6,23379.0,0,0,0,0.0,0.0,0.0,37972.6,50,0.0,0,50,2223,1,1
51,2000000.0,0,4,56,14,100,118,127,283806.15,342479.54,345213.23,24,18,25,320275.0,343050.0,280500.0,971498.92,345,943825.0,67,412,2223,1,0
44,4000000.0,1,4,183,13,14,0,0,16497.15,0.0,0.0,1,0,1,525.0,0.0,50.76,16497.15,14,575.76,2,16,2223,1,0
51,2500000.0,1,1,57,14,8,8,5,31485.6,16335.0,7085.0,0,0,0,0.0,0.0,0.0,54905.6,21,0.0,0,21,2223,1,0
24,400000.0,1,4,57,14,19,1,0,52583.37,6000.0,0.0,8,1,0,45800.0,6000.0,0.0,58583.37,20,51800.0,9,29,2223,1,1
53,3140301.0,1,4,58,14,6,19,12,14640.78,38140.6,14400.0,0,3,5,0.0,22400.0,11900.0,67181.38,37,34300.0,8,45,2223,1,0
46,3000000.0,0,4,58,14,50,41,43,39622.95,26742.89,24532.77,5,2,10,14667.99,23800.0,18433.3,90898.61,134,56901.29,17,151,2222,2,0
47,4000000.0,1,1,58,14,20,14,10,61362.26,46892.14,27800.34,3,2,0,23000.0,80000.0,0.0,136054.74,44,103000.0,5,49,2222,2,0
38,4000000.0,0,4,49,14,48,82,72,97136.0,136871.0,116134.56,6,7,6,118765.71,164915.46,146500.57,350141.56,202,430181.74,19,221,2223,1,0
72,400.0,1,1,91,14,5,1,0,336497.13,817.02,0.0,0,0,0,0.0,0.0,0.0,337314.15,6,0.0,0,6,2222,2,0
40,3750000.0,0,4,48,14,87,67,24,727963.12,280270.98,39398.0,4,2,0,1000000.0,72500.0,0.0,1047632.1,178,1072500.0,6,184,2223,1,1
34,2000000.0,0,4,48,14,5,2,1,21000.0,2458.0,1000.0,0,0,0,0.0,0.0,0.0,24458.0,8,0.0,0,8,2223,1,0
51,100.0,1,4,48,14,338,332,311,585761.09,615046.39,572418.98,18,22,18,548990.0,605929.0,474328.0,1773226.46,981,1629247.0,58,1039,2223,1,0
37,5000000.0,1,1,49,14,20,19,83,48650.89,84336.0,351961.25,3,1,7,29750.0,22000.0,319000.0,484948.14,122,370750.0,11,133,2222,2,0
43,4706769.0,0,4,5,25,119,101,127,657015.16,429208.3,574152.49,9,8,6,701716.02,469517.5,623554.18,1660375.95,347,1794787.7,23,370,2232,2,0
55,8000000.0,1,1,52,14,21,11,8,42806.68,29274.66,53405.99,0,2,3,0.0,11000.0,14000.0,125487.33,40,25000.0,5,45,2222,2,0
37,7000000.0,1,4,52,14,3,0,13,1421.52,0.0,41359.52,0,0,0,0.0,0.0,0.0,42781.04,16,0.0,0,16,2222,2,0
22,500000.0,0,4,52,14,0,0,21,0.0,0.0,9088.7,0,0,2,0.0,0.0,9001.34,9088.7,21,9001.34,2,23,2223,1,1
